,A,B,C,D,E,F,G,H,J,K
6.0,4723568,4716180,4717056,4696528,3566956,3956700,4723568,4723568,3970736,3576007
14.0,4926624,4919484,4917744,4898592,3718668,4128036,4926624,4926624,4204024,3732460
23.0,5139152,5131653,5129680,5110000,3875121,4302760,5139152,5139152,4364228,3889775
