,A,B,C,D,E,F,G,H
17.0,16662,15689,15691,17006,15064,16607,16990,14407
36.0,18279,17999,18001,17150,18348,17704,17631,15803
53.0,19592,18897,20026,17719,18244,18607,19071,19549
