,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
7.0,444,409,385,544,544,385,409,598,376,443,376,566,374,385,443,443,376,598
18.0,444,409,385,544,544,385,409,598,376,443,376,566,374,385,443,443,376,598
28.0,444,409,385,544,544,385,409,598,376,443,376,566,374,385,443,443,376,598
