,A,B,C,D,E,F,G,H
10.0,5371600,6629025,6355245,5708400,5385600,6564129,6718764,5551200
16.0,5576800,6532695,6488079,5849600,5580000,6457152,6595056,5709200
23.0,5717600,6671106,6661980,6038800,5687600,6583395,6734481,5811200
