,A,B,C,D,E,F,G,H,J,K
6.0,11778,11790,9564,11056,11777,11005,12103,11263,11586,11874
16.0,12037,12331,11977,11659,12355,11271,12428,11570,11977,12086
25.0,12487,12433,12004,12063,12392,11794,12468,11782,12004,12319
