,A,B,C,D,E,F,G,H,J,K
6.0,11654,11776,11835,11679,11973,11261,12022,9714,11823,10496
16.0,12195,12308,12406,12009,12516,11795,12578,10428,12389,11121
25.0,12641,12345,12319,11615,12657,11360,12539,10960,11582,11814
