,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
7.0,10782,10963,11018,10249,10249,11206,10963,10084,10969,11046,10965,10360,11178,11039,10735,10787,11150,10047
18.0,11221,11313,11402,10459,10459,11471,11313,10440,11175,11226,11504,10537,11371,11392,10962,11226,11365,10402
28.0,11782,11972,12005,11129,11129,12069,11972,11101,11960,11787,12167,11211,11924,12005,11638,11787,12135,11001
