,A,B,C,D,E,F,G,H
17.0,10647018,12253109,9618583,10390666,7215656,7655827,8138210,8428095
36.0,11680281,13517249,11520640,11181800,8164860,8161544,8445249,9703042
53.0,12127448,14172750,12155782,11021218,8082092,8503399,9039654,11924890
