,A,B,C,D,E,F,G,H,J,K
6.0,8012,8037,7909,8012,8374,8244,8037,8037,8244,8374
16.0,8441,8467,8324,8441,8822,8686,8467,8467,8686,8822
26.0,8873,8901,8754,8873,9274,9131,8901,8901,9131,9274
