,A,B,C,D,E,F,G,H,J,K
6.0,6151136,5854192,7235846,7235846,5812128,8181656,5871600,7080806,7107292,5790692
16.0,6459336,6185408,7601482,7601482,6144264,8576810,6191136,7495538,7452902,6065520
25.0,6682848,6403848,7861820,7861820,6364512,8893236,6447672,7606004,7741664,6377432
