,A,B,C,D,E,F,G,H,J,K
8.0,4977536,4951989,4959776,4996890,3778577,4003164,4959776,5136784,4174086,3778577
18.0,5491392,5191935,5199536,5238675,3961321,4181760,5199536,5363520,4376463,3961321
26.0,5371808,5384010,5391936,5432103,4107861,4330348,5735888,5561248,4538268,4107861
