,subjFloor,floorLv,unitNo,price,npsf,nfa
1.0/F低層P1,1.0,低層,P1,69817212,26476,2637
1.0/F中層P1,1.0,中層,P1,69817212,26476,2637
1.0/F高層P1,1.0,高層,P1,69817212,26476,2637
1.0/F低層P2,1.0,低層,P2,68714502,26449,2598
1.0/F中層P2,1.0,中層,P2,68714502,26449,2598
1.0/F高層P2,1.0,高層,P2,68714502,26449,2598
1.0/F低層P3,1.0,低層,P3,68714502,26449,2598
1.0/F中層P3,1.0,中層,P3,68714502,26449,2598
1.0/F高層P3,1.0,高層,P3,68714502,26449,2598
1.0/F低層P5,1.0,低層,P5,68714502,26449,2598
1.0/F中層P5,1.0,中層,P5,68714502,26449,2598
1.0/F高層P5,1.0,高層,P5,68714502,26449,2598
1.0/F低層P7,1.0,低層,P7,72807570,27610,2637
1.0/F中層P7,1.0,中層,P7,72807570,27610,2637
1.0/F高層P7,1.0,高層,P7,72807570,27610,2637
