,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
1.0/F低層B2,1.0,低層,B2,,,,,,NSK
1.0/F中層B2,1.0,中層,B2,,,,,,NSK
1.0/F高層B2,1.0,高層,B2,,,,,,NSK
1.0/F低層F2,1.0,低層,F2,,,,,,NSK
1.0/F中層F2,1.0,中層,F2,,,,,,NSK
1.0/F高層F2,1.0,高層,F2,,,,,,NSK
