,A,B,C,D,E,F,G,H,J,K
6.0,9701,9688,9658,8944,9635,9760,9660,9370,9587,9474
14.0,10001,10002,9902,9132,9971,10074,9796,9560,9884,9870
23.0,9800,10288,10050,9327,10273,10231,9940,9721,10043,10028
