,A,B,C,D,E,F,G,H,J,K
6.0,9311,9264,9165,9278,9513,9303,9134,9160,9671,9534
14.0,9407,9385,9288,9425,9216,9430,9261,9283,9836,9674
23.0,9573,9553,9458,9596,9804,9606,9422,9453,10000,9861
