,A,B,C,D,E,F,G,H,J,K
6.0,10536,10433,8868,9004,10372,10536,9144,9004,9004,9768
15.0,10744,10642,9124,10217,10579,10744,10161,10217,10217,9551
24.0,10954,10852,9389,10423,10787,10954,10351,10423,10423,10169
