,A,B,C,D,E,F,G,H,J,K
6.0,9018,9022,8516,8652,8875,9081,8562,8572,8562,8656
15.0,9285,9286,8717,8874,9284,9387,8764,8783,8764,8855
24.0,9502,9343,8961,9081,9437,9522,9794,8983,9033,9102
