,A,B,C,D,E,F,G,H,J,K
8.0,8132,8215,8852,8132,8514,6752,8132,7322,8362,8477
20.0,8299,8398,8299,8299,8716,6963,8299,7540,8521,8626
33.0,8547,8642,8547,8547,9005,8772,8547,7770,8774,8881
