,A,B,C,D,E,F,G,H,J,K
6.0,4303870,4942124,5876784,5826464,4942124,4260440,5876784,5876784,5918816,5831200
14.0,4405780,5031664,5985120,5933616,5031664,4364930,5985120,5985120,6028928,5946048
23.0,4505110,5127980,6102336,6052016,5127980,4466840,6102336,6102336,6143776,6069184
