,A,B,C,D,E,F,G,H,J,K
7.0,10126,9906,8491,8447,9963,10239,8447,8476,8382,8464
17.0,10380,10161,9659,9734,10224,10495,9734,8701,8615,8871
27.0,10692,10459,9934,10014,10657,10802,10014,8958,8704,8930
