,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
15.0/F低層A,15.0,低層,A,80915380,41860,1933,90,1,HMW
23.0/F中層A,23.0,中層,A,91629999,47403,1933,99,1,HMW
32.0/F高層A,32.0,高層,A,103684187,53639,1933,85,1,HMW
15.0/F低層A & B,15.0,低層,A & B,,,,,,HMW
23.0/F中層A & B,23.0,中層,A & B,,,,,,HMW
32.0/F高層A & B,32.0,高層,A & B,,,,,,HMW
15.0/F低層AB,15.0,低層,AB,,,,,,HMW
23.0/F中層AB,23.0,中層,AB,,,,,,HMW
32.0/F高層AB,32.0,高層,AB,,,,,,HMW
15.0/F低層B,15.0,低層,B,73208995,40559,1805,90,1,HMW
23.0/F中層B,23.0,中層,B,64577485,35777,1805,109,1,HMW
32.0/F高層B,32.0,高層,B,73743275,40855,1805,108,1,HMW
