,subjFloor,floorLv,unitNo,price,npsf,nfa
7.0/F低層A,7.0,低層,A,6253116,14244,439
14.0/F中層A,14.0,中層,A,6567879,14961,439
20.0/F高層A,20.0,高層,A,8652920,15790,548
7.0/F低層B,7.0,低層,B,6330400,15826,400
14.0/F中層B,14.0,中層,B,6767200,16918,400
20.0/F高層B,20.0,高層,B,5555220,16834,330
7.0/F低層C,7.0,低層,C,6141420,13770,446
14.0/F中層C,14.0,中層,C,6479488,14528,446
20.0/F高層C,20.0,高層,C,6157867,15511,397
