,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層B,5.0,低層,B,13139742,15774,833,374,3,NPSK
10.0/F中層B,10.0,中層,B,13952750,16750,833,375,3,NPSK
18.0/F高層B,18.0,高層,B,14537516,17452,833,374,3,NPSK
5.0/F低層C,5.0,低層,C,7444255,16361,455,373,3,NPSK
10.0/F中層C,10.0,中層,C,7665840,16848,455,375,3,NPSK
18.0/F高層C,18.0,高層,C,8322405,18291,455,375,3,NPSK
5.0/F低層D,5.0,低層,D,7629777,16479,463,391,3,NPSK
10.0/F中層D,10.0,中層,D,7892298,17046,463,384,3,NPSK
18.0/F高層D,18.0,高層,D,8310850,17950,463,372,3,NPSK
5.0/F低層E,5.0,低層,E,9865425,16525,597,373,3,NPSK
10.0/F中層E,10.0,中層,E,10099449,16917,597,375,3,NPSK
18.0/F高層E,18.0,高層,E,10594959,17747,597,375,3,NPSK
5.0/F低層F,5.0,低層,F,7453810,16382,455,373,3,NPSK
10.0/F中層F,10.0,中層,F,7844200,17240,455,375,3,NPSK
18.0/F高層F,18.0,高層,F,8164975,17945,455,373,3,NPSK
