,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
4.0/F低層A1,4.0,低層,A1,15221370,18339,830,392,3,NPSK
10.0/F中層A1,10.0,中層,A1,16922040,20388,830,410,3,NPSK
17.0/F高層A1,17.0,高層,A1,16439810,19807,830,392,3,NPSK
4.0/F低層A2,4.0,低層,A2,11189703,17961,623,389,3,NPSK
10.0/F中層A2,10.0,中層,A2,12274346,19702,623,409,3,NPSK
17.0/F高層A2,17.0,高層,A2,11364766,18242,623,392,3,NPSK
4.0/F低層A3,4.0,低層,A3,14188400,17960,790,387,3,NPSK
10.0/F中層A3,10.0,中層,A3,14453840,18296,790,409,3,NPSK
17.0/F高層A3,17.0,高層,A3,16147600,20440,790,385,3,NPSK
4.0/F低層A5,4.0,低層,A5,8556290,16810,509,387,3,NPSK
10.0/F中層A5,10.0,中層,A5,8983341,17649,509,409,3,NPSK
17.0/F高層A5,17.0,高層,A5,9695941,19049,509,409,3,NPSK
4.0/F低層B1,4.0,低層,B1,9199585,18217,505,343,3,NPSK
10.0/F中層B1,10.0,中層,B1,9513190,18838,505,382,3,NPSK
17.0/F高層B1,17.0,高層,B1,9444831,18777,503,371,3,NPSK
4.0/F低層B2,4.0,低層,B2,8357584,18248,458,344,3,NPSK
10.0/F中層B2,10.0,中層,B2,8380942,18299,458,380,3,NPSK
17.0/F高層B2,17.0,高層,B2,8618644,18818,458,382,3,NPSK
4.0/F低層B3,4.0,低層,B3,6447441,19019,339,345,3,NPSK
10.0/F中層B3,10.0,中層,B3,6229803,18377,339,380,3,NPSK
17.0/F高層B3,17.0,高層,B3,6626433,19547,339,379,3,NPSK
4.0/F低層B5,4.0,低層,B5,7591125,16325,465,347,3,NPSK
10.0/F中層B5,10.0,中層,B5,7166580,15412,465,384,3,NPSK
17.0/F高層B5,17.0,高層,B5,7935225,17065,465,379,3,NPSK
4.0/F低層B6,4.0,低層,B6,6345036,18828,337,387,3,NPSK
10.0/F中層B6,10.0,中層,B6,6787854,20142,337,409,3,NPSK
17.0/F高層B6,17.0,高層,B6,7183829,21317,337,408,3,NPSK
