,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,7482176,13754,544,362,4,KYT
16.0/F中層A,16.0,中層,A,8084384,14861,544,369,3,KYT
27.0/F高層A,27.0,高層,A,8630560,15865,544,327,3,KYT
6.0/F低層B,6.0,低層,B,6896288,12677,544,384,4,KYT
16.0/F中層B,16.0,中層,B,7168832,13178,544,348,3,KYT
27.0/F高層B,27.0,高層,B,7664416,14089,544,392,3,KYT
6.0/F低層C,6.0,低層,C,7279264,13381,544,295,4,KYT
16.0/F中層C,16.0,中層,C,7740576,14229,544,335,4,KYT
27.0/F高層C,27.0,高層,C,7747648,14242,544,349,4,KYT
6.0/F低層D,6.0,低層,D,7169376,13179,544,380,4,KYT
16.0/F中層D,16.0,中層,D,7333120,13480,544,368,3,KYT
27.0/F高層D,27.0,高層,D,7818912,14373,544,403,3,KYT
6.0/F低層E,6.0,低層,E,8646304,13768,628,263,4,KYT
16.0/F中層E,16.0,中層,E,9193292,14639,628,303,4,KYT
27.0/F高層E,27.0,高層,E,9198316,14647,628,317,4,KYT
6.0/F低層F,6.0,低層,F,8613134,13759,626,264,4,KYT
16.0/F中層F,16.0,中層,F,9157754,14629,626,304,4,KYT
27.0/F高層F,27.0,高層,F,9162762,14637,626,318,4,KYT
6.0/F低層G,6.0,低層,G,8613134,13759,626,264,4,KYT
16.0/F中層G,16.0,中層,G,9157754,14629,626,304,4,KYT
27.0/F高層G,27.0,高層,G,9481396,15146,626,322,3,KYT
6.0/F低層H,6.0,低層,H,8646304,13768,628,263,4,KYT
16.0/F中層H,16.0,中層,H,9193292,14639,628,303,4,KYT
27.0/F高層H,27.0,高層,H,9198316,14647,628,317,4,KYT
