,1,10,2,3,4,5,6,7,8,9
7.0,4800371,6113944,7371705,4781123,6103972,5872400,4823629,7348485,4734607,6089014
18.0,5139617,6255768,7552950,5099918,6354934,6172114,5154454,7645185,5052600,6231946
29.0,5489690,6602572,7966395,5409490,6690104,6409226,5498111,8042505,5359766,6476814
