,A,B,C,D,E,F,G,H
10.0,21528,21428,21662,21726,19829,19706,20486,19546
19.0,23820,23939,24025,22903,20893,21121,19559,20963
27.0,25322,25107,23081,23576,22516,22003,20213,21205
