,1,10,2,3,4,5,6,7,8,9
7.0,6832868,4501200,6768167,4731200,8137665,4695200,6832868,6832868,4402000,8137665
19.0,6700148,4962400,7224392,4969200,8682093,4751200,7257019,7257019,4982400,8682093
30.0,7028077,4830000,7170198,5193200,8533845,4791200,7130382,7130382,4911200,8533845
