,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層A,5.0,低層,A,9437066,12566,751
14.0/F中層A,14.0,中層,A,9902686,13186,751
23.0/F高層A,23.0,高層,A,10394591,13841,751
5.0/F低層B,5.0,低層,B,6443888,12464,517
14.0/F中層B,14.0,中層,B,6765462,13086,517
23.0/F高層B,23.0,高層,B,7172341,13873,517
5.0/F低層C,5.0,低層,C,6642416,12848,517
14.0/F中層C,14.0,中層,C,7004316,13548,517
23.0/F高層C,23.0,高層,C,7393617,14301,517
5.0/F低層D,5.0,低層,D,8607568,12511,688
14.0/F中層D,14.0,中層,D,8999040,13080,688
23.0/F高層D,23.0,高層,D,9470320,13765,688
5.0/F低層E,5.0,低層,E,8637840,12555,688
14.0/F中層E,14.0,中層,E,9168288,13326,688
23.0/F高層E,23.0,高層,E,9501968,13811,688
5.0/F低層F,5.0,低層,F,6742197,13041,517
14.0/F中層F,14.0,中層,F,7489779,14487,517
23.0/F高層F,23.0,高層,F,7412229,14337,517
5.0/F低層G,5.0,低層,G,6709626,12978,517
14.0/F中層G,14.0,中層,G,7084451,13703,517
23.0/F高層G,23.0,高層,G,7554921,14613,517
5.0/F低層H,5.0,低層,H,9237300,12300,751
14.0/F中層H,14.0,中層,H,9698414,12914,751
23.0/F高層H,23.0,高層,H,10152769,13519,751
