,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層A,6.0,低層,A,8146416,12972,628
14.0/F中層A,14.0,中層,A,8681472,13824,628
23.0/F高層A,23.0,高層,A,9474636,15087,628
6.0/F低層B,6.0,低層,B,8665718,13843,626
14.0/F中層B,14.0,中層,B,9312376,14876,626
23.0/F高層B,23.0,高層,B,9990334,15959,626
6.0/F低層C,6.0,低層,C,8501080,13580,626
14.0/F中層C,14.0,中層,C,9163388,14638,626
23.0/F高層C,23.0,高層,C,9552134,15259,626
6.0/F低層D,6.0,低層,D,8159604,12993,628
14.0/F中層D,14.0,中層,D,8964700,14275,628
23.0/F高層D,23.0,高層,D,9499756,15127,628
6.0/F低層E,6.0,低層,E,10619343,14567,729
14.0/F中層E,14.0,中層,E,11683683,16027,729
23.0/F高層E,23.0,高層,E,12299688,16872,729
6.0/F低層F,6.0,低層,F,10519750,14510,725
14.0/F中層F,14.0,中層,F,11081625,15285,725
23.0/F高層F,23.0,高層,F,11679025,16109,725
6.0/F低層G,6.0,低層,G,10532800,14528,725
14.0/F中層G,14.0,中層,G,11160650,15394,725
23.0/F高層G,23.0,高層,G,12312675,16983,725
6.0/F低層H,6.0,低層,H,10493226,14394,729
14.0/F中層H,14.0,中層,H,10879596,14924,729
23.0/F高層H,23.0,高層,H,11887803,16307,729
