,1,11,13,16,2,21,3,6,9
6.0,6134,5937,6081,6067,6134,4746,6117,6168,6152
10.0,6279,6074,6225,6211,6279,4853,6262,6619,6298
13.0,6386,6175,6326,6319,6386,4933,6369,6422,6405
