,1,10,2,3,4,5,6,7,8,9
8.0,5904381,4628400,5945303,4641200,6883308,4588000,5884473,6034889,4664800,6711417
19.0,6579041,4898400,6512681,4742400,7476939,5038400,6527612,5650554,4948000,7151688
31.0,6997109,4920000,7030289,5049600,8340228,5138000,6942915,7029736,4792400,7944048
