,A,B,C,D,E,F,G,H
6.0,8803932,8603744,8414692,8849148,10271610,10614000,10441450,10816902
14.0,9150588,8996872,8717676,9082136,10762956,11119325,10848175,11466441
23.0,9648592,9538988,9082008,9575744,11289294,11404975,11223725,12033603
