,11,13,14,15,16,22,23,24,7
8.0,5982,6363,6897,5602,6063,6117,6005,5814,6092
18.0,6269,6305,6936,5918,6224,6207,6294,5949,6371
29.0,6653,6663,7307,6304,6621,6732,6681,6328,6754
