,10,11,15,16,18,2,4,5,9
9.0,7148,6455,6962,6486,6633,6384,6475,6414,6440
18.0,7511,6776,7186,6814,6967,6708,6798,6739,6769
27.0,7881,7113,7682,7123,7269,7045,7143,7075,7106
