,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,,,,,,HJL
16.0/F中層A,16.0,中層,A,,,,,,HJL
27.0/F高層A,27.0,高層,A,,,,,,HJL
6.0/F低層B,6.0,低層,B,,,,,,HJL
16.0/F中層B,16.0,中層,B,,,,,,HJL
27.0/F高層B,27.0,高層,B,,,,,,HJL
6.0/F低層C,6.0,低層,C,,,,,,HJL
16.0/F中層C,16.0,中層,C,,,,,,HJL
27.0/F高層C,27.0,高層,C,,,,,,HJL
