,A,B,C,D,E,F,G,H
8.0,11519,11825,12699,11743,11752,11585,11657,12240
16.0,12663,12530,13612,12416,12439,12243,11976,12605
25.0,13223,13165,14209,13209,14387,12628,12733,13204
