,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層A,5.0,低層,A,4164210,15423,270
11.0/F中層A,11.0,中層,A,4321620,16006,270
18.0/F高層A,18.0,高層,A,4506300,16690,270
5.0/F低層B,5.0,低層,B,3677664,15852,232
11.0/F中層B,11.0,中層,B,3808512,16416,232
18.0/F高層B,18.0,高層,B,3969288,17109,232
