,A,B,C,D,E,F,G,H
12.0,17012,16128,17405,17438,18143,15617,16594,17170
26.0,16607,17259,16778,17801,18168,16228,18049,17726
41.0,18104,17956,18440,18117,19426,17601,19854,19301
