,subjFloor,floorLv,unitNo,price,npsf,nfa
4.0/F低層1,4.0,低層,1,3462390,13578,255
8.0/F中層1,8.0,中層,1,3529200,13840,255
11.0/F高層1,11.0,高層,1,3615645,14179,255
4.0/F低層2,4.0,低層,2,4394265,12737,345
8.0/F中層2,8.0,中層,2,4584360,13288,345
11.0/F高層2,11.0,高層,2,4589880,13304,345
4.0/F低層3,4.0,低層,3,3475650,13630,255
8.0/F中層3,8.0,中層,3,3561840,13968,255
11.0/F高層3,11.0,高層,3,3629160,14232,255
4.0/F低層4,4.0,低層,4,3513390,13778,255
8.0/F中層4,8.0,中層,4,3636810,14262,255
11.0/F高層4,11.0,高層,4,3655935,14337,255
4.0/F低層5,4.0,低層,5,4019150,12965,310
8.0/F中層5,8.0,中層,5,4117730,13283,310
11.0/F高層5,11.0,高層,5,4208250,13575,310
4.0/F低層6,4.0,低層,6,3434595,13469,255
8.0/F中層6,8.0,中層,6,3566430,13986,255
11.0/F高層6,11.0,高層,6,3627375,14225,255
4.0/F低層7,4.0,低層,7,3468765,13603,255
8.0/F中層7,8.0,中層,7,3471570,13614,255
11.0/F高層7,11.0,高層,7,3622020,14204,255
4.0/F低層8,4.0,低層,8,3915000,13050,300
8.0/F中層8,8.0,中層,8,4013100,13377,300
11.0/F高層8,11.0,高層,8,4089600,13632,300
4.0/F低層9,4.0,低層,9,4809480,12332,390
8.0/F中層9,8.0,中層,9,4930770,12643,390
11.0/F高層9,11.0,高層,9,5024760,12884,390
