,A,B,C,D,E,F,G,H
14.0,8680377,8464013,8417276,7793198,11716638,7618000,7325661,11810579
32.0,8547441,9338745,8934268,8466875,13711680,7804980,8192725,12189816
50.0,9202380,9619167,9267774,9375375,14438304,8609320,9092972,14320176
