,1,10,11,12,13,14,2,3,4,5,6,7,8,9
4.0,770,585,510,915,575,630,425,505,685,670,560,685,655,685
9.0,770,585,510,890,470,460,425,505,375,670,560,685,655,685
14.0,355,585,510,485,470,260,425,505,685,670,650,610,655,685
