,1,10,2,3,4,5,6,610,7,8,9
3.0,4579245,2910116,3029280,2955600,2918925,2987930,3348800,5069988,2990129,3007523,2985204
8.0,4713660,3004988,3167280,3053250,2912175,3110290,3565616,5240439,3178939,3081648,3083700
12.0,4740195,3023980,3090720,3048525,3093300,3188720,3693488,5376906,3171291,3180951,3056328
