,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層1,6.0,低層,1,5734950,11245,510
8.0/F中層1,8.0,中層,1,5808390,11389,510
11.0/F高層1,11.0,高層,1,5918550,11605,510
6.0/F低層10,6.0,低層,10,6135250,11155,550
8.0/F中層10,8.0,中層,10,6213900,11298,550
11.0/F高層10,11.0,高層,10,6331600,11512,550
6.0/F低層11,6.0,低層,11,5874200,10216,575
8.0/F中層11,8.0,中層,11,5944350,10338,575
11.0/F高層11,11.0,高層,11,6053600,10528,575
6.0/F低層12,6.0,低層,12,5863850,10198,575
8.0/F中層12,8.0,中層,12,5839700,10156,575
11.0/F高層12,11.0,高層,12,5905250,10270,575
6.0/F低層12A,6.0,低層,12A,6135250,11155,550
8.0/F中層12A,8.0,中層,12A,6213900,11298,550
11.0/F高層12A,11.0,高層,12A,6331600,11512,550
6.0/F低層14,6.0,低層,14,6135250,11155,550
8.0/F中層14,8.0,中層,14,6213900,11298,550
11.0/F高層14,11.0,高層,14,6331600,11512,550
6.0/F低層15,6.0,低層,15,6024375,11475,525
8.0/F中層15,8.0,中層,15,6003900,11436,525
11.0/F高層15,11.0,高層,15,6117300,11652,525
6.0/F低層16,6.0,低層,16,6061125,11545,525
8.0/F中層16,8.0,中層,16,6256950,11918,525
11.0/F高層16,11.0,高層,16,6515850,11847,550
6.0/F低層17,6.0,低層,17,6135250,11155,550
8.0/F中層17,8.0,中層,17,6213900,11298,550
11.0/F高層17,11.0,高層,17,6331600,11512,550
6.0/F低層18,6.0,低層,18,6036660,11179,540
8.0/F中層18,8.0,中層,18,6113880,11322,540
11.0/F高層18,11.0,高層,18,6229980,11537,540
6.0/F低層19,6.0,低層,19,6185640,10852,570
8.0/F中層19,8.0,中層,19,6259170,10981,570
11.0/F高層19,11.0,高層,19,6378870,11191,570
6.0/F低層2,6.0,低層,2,4687280,9014,520
8.0/F中層2,8.0,中層,2,4753840,9142,520
11.0/F高層2,11.0,高層,2,6024200,11585,520
6.0/F低層20,6.0,低層,20,6085470,11166,545
8.0/F中層20,8.0,中層,20,6163950,11310,545
11.0/F高層20,11.0,高層,20,6280580,11524,545
6.0/F低層21,6.0,低層,21,6085470,11166,545
8.0/F中層21,8.0,中層,21,6163950,11310,545
11.0/F高層21,11.0,高層,21,6280580,11524,545
6.0/F低層22,6.0,低層,22,5019520,11408,440
8.0/F中層22,8.0,中層,22,4878720,11088,440
11.0/F高層22,11.0,高層,22,5225880,11877,440
6.0/F低層23,6.0,低層,23,6184115,11347,545
8.0/F中層23,8.0,中層,23,6263685,11493,545
11.0/F高層23,11.0,高層,23,6383040,11712,545
6.0/F低層24,6.0,低層,24,6069120,11136,545
8.0/F中層24,8.0,中層,24,6147055,11279,545
11.0/F高層24,11.0,高層,24,6263140,11492,545
6.0/F低層25,6.0,低層,25,4251780,10902,390
8.0/F中層25,8.0,中層,25,4306770,11043,390
11.0/F高層25,11.0,高層,25,4318860,11074,390
6.0/F低層26,6.0,低層,26,4251780,10902,390
8.0/F中層26,8.0,中層,26,4306770,11043,390
11.0/F高層26,11.0,高層,26,4318860,11074,390
6.0/F低層26A,6.0,低層,26A,2857952,11524,248
8.0/F中層26A,8.0,中層,26A,2895152,11674,248
11.0/F高層26A,11.0,高層,26A,2950456,11897,248
6.0/F低層27,6.0,低層,27,6085470,11166,545
8.0/F中層27,8.0,中層,27,6163950,11310,545
11.0/F高層27,11.0,高層,27,6280580,11524,545
6.0/F低層28,6.0,低層,28,6085470,11166,545
8.0/F中層28,8.0,中層,28,6163950,11310,545
11.0/F高層28,11.0,高層,28,6280580,11524,545
6.0/F低層29,6.0,低層,29,4716800,10720,440
8.0/F中層29,8.0,中層,29,4780600,10865,440
11.0/F高層29,11.0,高層,29,4778840,10861,440
6.0/F低層3,6.0,低層,3,5837000,11225,520
8.0/F中層3,8.0,中層,3,5911880,11369,520
11.0/F高層3,11.0,高層,3,6024200,11585,520
6.0/F低層30,6.0,低層,30,5680535,10423,545
8.0/F中層30,8.0,中層,30,5750295,10551,545
11.0/F高層30,11.0,高層,30,5854935,10743,545
6.0/F低層31,6.0,低層,31,6085470,11166,545
8.0/F中層31,8.0,中層,31,6163950,11310,545
11.0/F高層31,11.0,高層,31,6280580,11524,545
6.0/F低層32,6.0,低層,32,4156820,10939,380
8.0/F中層32,8.0,中層,32,4145800,10910,380
11.0/F高層32,11.0,高層,32,4225220,11119,380
6.0/F低層33,6.0,低層,33,5632500,11265,500
8.0/F中層33,8.0,中層,33,5704500,11409,500
11.0/F高層33,11.0,高層,33,5812500,11625,500
6.0/F低層4,6.0,低層,4,5552040,10677,520
8.0/F中層4,8.0,中層,4,5787600,11130,520
11.0/F高層4,11.0,高層,4,5888480,11324,520
6.0/F低層5,6.0,低層,5,5837000,11225,520
8.0/F中層5,8.0,中層,5,5911880,11369,520
11.0/F高層5,11.0,高層,5,6024200,11585,520
6.0/F低層6,6.0,低層,6,4677200,10630,440
8.0/F中層6,8.0,中層,6,4780160,10864,440
11.0/F高層6,11.0,高層,6,4794680,10897,440
6.0/F低層7,6.0,低層,7,4163628,10731,388
8.0/F中層7,8.0,中層,7,4218336,10872,388
11.0/F高層7,11.0,高層,7,4299040,11080,388
6.0/F低層8,6.0,低層,8,5992535,11201,535
8.0/F中層8,8.0,中層,8,6069575,11345,535
11.0/F高層8,11.0,高層,8,6185135,11561,535
6.0/F低層9,6.0,低層,9,6135250,11155,550
8.0/F中層9,8.0,中層,9,6213900,11298,550
11.0/F高層9,11.0,高層,9,6331600,11512,550
