,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層1,5.0,低層,1,3915375,10441,375
8.0/F中層1,8.0,中層,1,3992625,10647,375
11.0/F高層1,11.0,高層,1,4069875,10853,375
5.0/F低層2,5.0,低層,2,3899735,11641,335
8.0/F中層2,8.0,中層,2,3978125,11875,335
11.0/F高層2,11.0,高層,2,4048475,12085,335
5.0/F低層3,5.0,低層,3,3463110,10994,315
8.0/F中層3,8.0,中層,3,3531780,11212,315
11.0/F高層3,11.0,高層,3,3600450,11430,315
5.0/F低層4,5.0,低層,4,3463110,10994,315
8.0/F中層4,8.0,中層,4,3531780,11212,315
11.0/F高層4,11.0,高層,4,3600450,11430,315
5.0/F低層5,5.0,低層,5,3463110,10994,315
8.0/F中層5,8.0,中層,5,3531780,11212,315
11.0/F高層5,11.0,高層,5,3600450,11430,315
5.0/F低層6,5.0,低層,6,3463110,10994,315
8.0/F中層6,8.0,中層,6,3531780,11212,315
11.0/F高層6,11.0,高層,6,3600450,11430,315
5.0/F低層7,5.0,低層,7,3649490,10894,335
8.0/F中層7,8.0,中層,7,3721850,11110,335
11.0/F高層7,11.0,高層,7,3793875,11325,335
5.0/F低層8,5.0,低層,8,4009875,10693,375
8.0/F中層8,8.0,中層,8,4089375,10905,375
11.0/F高層8,11.0,高層,8,4168875,11117,375
5.0/F低層9,5.0,低層,9,3433815,10901,315
8.0/F中層9,8.0,中層,9,3501225,11115,315
11.0/F高層9,11.0,高層,9,3569580,11332,315
