,1,10,11,12,2,3,4,5,6,7,8,9
4.0,11464,10596,10540,11848,10601,10871,10751,10596,11366,11892,10596,10596
8.0,11739,10876,10784,12154,10880,11156,11034,10876,11639,12134,10876,10876
11.0,11958,11077,10983,12375,11080,11359,11500,11077,11857,12364,11077,11077
