,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層1,5.0,低層,1,6714600,11400,589
13.0/F中層1,13.0,中層,1,7044440,11960,589
21.0/F高層1,21.0,高層,1,6827760,12528,545
5.0/F低層2,5.0,低層,2,6139386,10131,606
13.0/F中層2,13.0,中層,2,6488442,10707,606
21.0/F高層2,21.0,高層,2,6907794,11399,606
5.0/F低層3,5.0,低層,3,8574600,11064,775
13.0/F中層3,13.0,中層,3,8997750,11610,775
21.0/F高層3,21.0,高層,3,9463525,12211,775
5.0/F低層4,5.0,低層,4,8417275,10861,775
13.0/F中層4,13.0,中層,4,8511825,10983,775
21.0/F高層4,21.0,高層,4,9109350,11754,775
5.0/F低層5,5.0,低層,5,9285790,10810,859
13.0/F中層5,13.0,中層,5,9795177,11403,859
21.0/F高層5,21.0,高層,5,10310577,12003,859
5.0/F低層6,5.0,低層,6,9290085,10815,859
13.0/F中層6,13.0,中層,6,9797754,11406,859
21.0/F高層6,21.0,高層,6,10308859,12001,859
5.0/F低層7,5.0,低層,7,8507440,11194,760
13.0/F中層7,13.0,中層,7,8992320,11832,760
21.0/F高層7,21.0,高層,7,9550920,12567,760
5.0/F低層8,5.0,低層,8,8267280,10878,760
13.0/F中層8,13.0,中層,8,8734680,11493,760
21.0/F高層8,21.0,高層,8,9257560,12181,760
