,1,2,3,4,5,6,7,8
5.0,11400,10131,11064,10861,10810,10815,11194,10878
13.0,11960,10707,11610,10983,11403,11406,11832,11493
21.0,12528,11399,12211,11754,12003,12001,12567,12181
