,A,B,C,D,E,F,G,H
12.0,5682600,6271244,8058850,6079590,6160320,6496100,6524220,5658656
26.0,6223144,6601044,7908275,6257955,6533955,8415100,6910668,5565176
41.0,6498992,6924636,8175700,6618825,7113900,8559500,7118636,6012896
