,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
3.0/F低層A,3.0,低層,A,5475872,12976,422,226,2,KMK
8.0/F中層A,8.0,中層,A,5659864,13412,422,229,2,KMK
13.0/F高層A,13.0,高層,A,5844278,13849,422,226,2,KMK
3.0/F低層B,3.0,低層,B,5463038,12794,427,86,1,KMK
8.0/F中層B,8.0,中層,B,5637681,13203,427,83,1,KMK
13.0/F高層B,13.0,高層,B,6031802,14126,427,228,2,KMK
3.0/F低層C,3.0,低層,C,5364886,12713,422,168,2,KMK
8.0/F中層C,8.0,中層,C,5538328,13124,422,172,2,KMK
13.0/F高層C,13.0,高層,C,5712614,13537,422,172,2,KMK
3.0/F低層D,3.0,低層,D,5512323,13219,417,185,2,KMK
8.0/F中層D,8.0,中層,D,5726661,13733,417,233,2,KMK
13.0/F高層D,13.0,高層,D,5878032,14096,417,177,2,KMK
