,A,B,C,D,E,F,G,H
4.0,14476,14195,14650,14471,14519,13836,13218,14526
8.0,14974,14575,15258,15131,14907,15140,13805,14982
12.0,15355,14940,15662,15498,14910,15527,14147,15361
