,1,10,11,12,2,3,4,5,6,7,8,9
4.0,4231080,4034550,4052100,5010325,3970200,3631185,3635460,4034550,4215210,5057075,4034550,4034550
8.0,4348035,4142125,4160650,5141650,4063800,3751455,3731790,4142125,4327680,5193925,4142125,4142125
11.0,4429455,4224025,4243525,5240675,4146025,3800760,3805035,4224025,4412550,5296350,4224025,4224025
