,1,10,11,12,2,3,4,5,6,7,8,9
4.0,12474,12245,12245,11837,12245,11691,11972,12453,12100,11837,12273,12224
8.0,12340,12551,12551,12131,12551,12017,12270,12551,12404,12131,12579,12531
11.0,12565,12778,12600,12347,12778,12257,12489,12778,12629,12347,12841,12759
