,subjFloor,floorLv,unitNo,price,npsf,nfa
3.0/F低層A,3.0,低層,A,3665049,11861,309
8.0/F中層A,8.0,中層,A,3793593,12277,309
13.0/F高層A,13.0,高層,A,3911940,12660,309
3.0/F低層B,3.0,低層,B,5019690,12871,390
8.0/F中層B,8.0,中層,B,5217810,13379,390
13.0/F高層B,13.0,高層,B,5391360,13824,390
3.0/F低層C,3.0,低層,C,4018000,14000,287
8.0/F中層C,8.0,中層,C,4131078,14394,287
13.0/F高層C,13.0,高層,C,4263385,14855,287
3.0/F低層D,3.0,低層,D,3288446,11458,287
8.0/F中層D,8.0,中層,D,3381721,11783,287
13.0/F高層D,13.0,高層,D,3481597,12131,287
3.0/F低層E,3.0,低層,E,5091840,13056,390
8.0/F中層E,8.0,中層,E,5292690,13571,390
13.0/F高層E,13.0,高層,E,5449470,13973,390
3.0/F低層F,3.0,低層,F,4300353,13917,309
8.0/F中層F,8.0,中層,F,4436931,14359,309
13.0/F高層F,13.0,高層,F,4568565,14785,309
