,subjFloor,floorLv,unitNo,price,npsf,nfa
3.0/F低層A,3.0,低層,A,4017488,10408,386
7.0/F中層A,7.0,中層,A,4121708,10678,386
11.0/F高層A,11.0,高層,A,3693408,11688,316
3.0/F低層B,3.0,低層,B,4073838,10366,393
7.0/F中層B,7.0,中層,B,4179555,10635,393
11.0/F高層B,11.0,高層,B,3545100,11817,300
3.0/F低層C,3.0,低層,C,4073838,10366,393
7.0/F中層C,7.0,中層,C,4179555,10635,393
11.0/F高層C,11.0,高層,C,4293525,10925,393
3.0/F低層D,3.0,低層,D,4073838,10366,393
7.0/F中層D,7.0,中層,D,4179555,10635,393
11.0/F高層D,11.0,高層,D,4293525,10925,393
3.0/F低層E,3.0,低層,E,4073838,10366,393
7.0/F中層E,7.0,中層,E,4179555,10635,393
11.0/F高層E,11.0,高層,E,4293525,10925,393
3.0/F低層F,3.0,低層,F,4073838,10366,393
7.0/F中層F,7.0,中層,F,4179555,10635,393
11.0/F高層F,11.0,高層,F,3545100,11817,300
3.0/F低層G,3.0,低層,G,4031394,10258,393
7.0/F中層G,7.0,中層,G,4123749,10493,393
11.0/F高層G,11.0,高層,G,3528300,11761,300
3.0/F低層H,3.0,低層,H,3866742,10923,354
7.0/F中層H,7.0,中層,H,3970818,11217,354
11.0/F高層H,11.0,高層,H,3249840,12310,264
3.0/F低層I,3.0,低層,I,4009390,10414,385
7.0/F中層I,7.0,中層,I,4113340,10684,385
11.0/F高層I,11.0,高層,I,4225760,10976,385
3.0/F低層J,3.0,低層,J,3969480,10446,380
7.0/F中層J,7.0,中層,J,4072460,10717,380
11.0/F高層J,11.0,高層,J,4183800,11010,380
3.0/F低層K,3.0,低層,K,5403600,9006,600
7.0/F中層K,7.0,中層,K,5527800,9213,600
11.0/F高層K,11.0,高層,K,5667600,9446,600
3.0/F低層L,3.0,低層,L,3630000,11000,330
7.0/F中層L,7.0,中層,L,3727020,11294,330
11.0/F高層L,11.0,高層,L,3824370,11589,330
3.0/F低層M,3.0,低層,M,3000595,8957,335
7.0/F中層M,7.0,中層,M,3199560,10255,312
11.0/F高層M,11.0,高層,M,3493776,11198,312
3.0/F低層N,3.0,低層,N,3939780,10102,390
7.0/F中層N,7.0,中層,N,4014660,10294,390
11.0/F高層N,11.0,高層,N,4115670,10553,390
3.0/F低層O,3.0,低層,O,4049370,10383,390
7.0/F中層O,7.0,中層,O,4154280,10652,390
11.0/F高層O,11.0,高層,O,4267380,10942,390
3.0/F低層P,3.0,低層,P,4049370,10383,390
7.0/F中層P,7.0,中層,P,4154280,10652,390
11.0/F高層P,11.0,高層,P,4267380,10942,390
3.0/F低層Q,3.0,低層,Q,4049370,10383,390
7.0/F中層Q,7.0,中層,Q,4154280,10652,390
11.0/F高層Q,11.0,高層,Q,4267380,10942,390
3.0/F低層R,3.0,低層,R,3979560,10204,390
7.0/F中層R,7.0,中層,R,4079790,10461,390
11.0/F高層R,11.0,高層,R,4187820,10738,390
3.0/F低層S,3.0,低層,S,5624960,8789,640
7.0/F中層S,7.0,中層,S,5752320,8988,640
11.0/F高層S,11.0,高層,S,5896320,9213,640
