,1,2,3,4,5,6,7,8
4.0,13128,12500,13728,13046,13646,12993,12776,12500
8.0,13458,12814,14094,13374,13991,13319,13074,12814
11.0,13706,13050,14370,13620,14250,13564,13296,13050
