,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
2.0/F低層A,2.0,低層,A,61991250,33875,1830,148,2,HTT
5.0/F中層A,5.0,中層,A,65226444,34806,1874,153,2,HTT
7.0/F高層A,7.0,高層,A,66440796,35454,1874,149,2,HTT
2.0/F低層B,2.0,低層,B,63367336,33832,1873,227,2,HTT
5.0/F中層B,5.0,中層,B,65265798,34827,1874,267,2,HTT
7.0/F高層B,7.0,高層,B,66440796,35454,1874,224,2,HTT
