,1,10,2,3,4,5,6,7,8,9
6.0,12593,12573,11888,12587,12684,12605,11641,12691,12547,12654
16.0,12770,12906,12335,12949,13055,12975,12013,12938,12693,13026
27.0,13419,13403,13210,13399,13513,13431,12785,13394,13362,13482
