,A,B,C,D,E,F,G,H
9.0,5725146,5749536,5767964,5753872,5699890,7433976,5509965,5699890
22.0,6020536,5967962,6111592,6031376,5973810,7830696,5882860,5973810
34.0,6300750,6318094,6408066,6332186,6276620,8217672,6000560,6276620
