,1,11,12,16,19,20,21,5,6,7,9
14.0,381,381,490,381,381,490,490,490,381,381,381
22.0,381,381,490,381,381,490,490,490,381,381,381
30.0,381,381,490,381,381,490,490,490,381,381,381
