,A,B,C,D,E,F,G,H,J,K
6.0,12330,12222,12035,12035,12019,12040,12182,12017,12035,9611
16.0,11427,12593,9960,9960,12418,11224,10882,12415,9994,12502
26.0,11764,12996,10295,10295,12813,11614,11246,12809,10328,10295
