,1,10,13,14,16,18,19,2,21,23,3,6,7,8,9
9.0,2627376,2911396,2896948,2732867,3114670,2883044,2916269,2911396,3100260,2911396,2911396,2911396,2911396,3114670,3118550
19.0,2711577,3004426,2988993,2870640,3217005,2973859,3010628,3004426,3196593,3004426,3004426,3004426,3004426,3536620,3223310
29.0,2798445,3101886,3055445,2966328,3379965,3069990,3108974,3101886,3284613,3101886,3101886,3101886,3101886,3322735,3330980
