,1,10,13,14,16,18,19,2,21,23,3,6,7,8,9
9.0,381,443,449,443,485,443,443,443,489,443,443,443,443,485,485
19.0,381,443,449,443,485,443,443,443,489,443,443,443,443,485,485
29.0,381,443,449,443,485,443,443,443,489,443,443,443,443,485,485
