,1,10,2,3,4,5,6,7,8,9
6.0,9500,10796,9518,10734,9484,10915,9604,9500,10752,9300
16.0,10652,11166,10599,11087,9811,11295,10654,10652,10803,9607
27.0,11051,8942,11005,11491,10169,11740,11050,11051,11511,10047
